entry_va,name,role_candidate,role_confidence,recovery_status,build_integration_status,module_id,ghidra_body_bytes,source_paths,warnings,undefined_type_occurrences,generated_globals,register_values,unresolved_indirect_calls,pseudocode_file
0x004e9ae0,FUN_004e9ae0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,16,,0,3,0,0,0,pseudocode/004e9ae0.c
0x004e9af0,FUN_004e9af0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,54,,0,3,0,1,0,pseudocode/004e9af0.c
0x004e9b30,FUN_004e9b30,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,240,,0,15,1,0,0,pseudocode/004e9b30.c
0x004e9c20,FUN_004e9c20,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,66,,0,5,0,0,0,pseudocode/004e9c20.c
0x004e9c70,FUN_004e9c70,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,737,,0,34,0,1,0,pseudocode/004e9c70.c
0x004e9f60,FUN_004e9f60,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,125,,0,7,1,0,0,pseudocode/004e9f60.c
0x004e9fe0,FUN_004e9fe0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,142,,0,6,0,0,0,pseudocode/004e9fe0.c
0x004ea070,FUN_004ea070,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,125,,0,7,1,0,0,pseudocode/004ea070.c
0x004ea0f0,FUN_004ea0f0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,142,,0,6,0,0,0,pseudocode/004ea0f0.c
0x004ea180,FUN_004ea180,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,225,,0,7,2,0,0,pseudocode/004ea180.c
0x004ea270,FUN_004ea270,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,2353,,1,24,4,1,0,pseudocode/004ea270.c
0x004eac00,FUN_004eac00,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,231,,0,7,2,0,0,pseudocode/004eac00.c
0x004eacf0,FUN_004eacf0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,2367,,1,27,4,1,0,pseudocode/004eacf0.c
0x004eb690,FUN_004eb690,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,2367,,1,27,4,1,0,pseudocode/004eb690.c
0x004ec030,FUN_004ec030,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,129,,0,7,1,0,0,pseudocode/004ec030.c
0x004ec0c0,FUN_004ec0c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,146,,0,6,0,0,0,pseudocode/004ec0c0.c
0x004ec160,FUN_004ec160,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,129,,0,11,1,0,0,pseudocode/004ec160.c
0x004ec1f0,FUN_004ec1f0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,146,,0,6,0,0,0,pseudocode/004ec1f0.c
0x004ec290,FUN_004ec290,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,228,,0,17,1,1,0,pseudocode/004ec290.c
0x004ec380,FUN_004ec380,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,93,,0,6,1,0,0,pseudocode/004ec380.c
0x004ec3e0,FUN_004ec3e0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,61,,0,1,0,0,0,pseudocode/004ec3e0.c
0x004ec420,FUN_004ec420,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,98,,0,2,0,0,0,pseudocode/004ec420.c
0x004ec490,FUN_004ec490,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,98,,0,2,0,0,0,pseudocode/004ec490.c
0x004ec500,FUN_004ec500,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,38,,0,1,2,0,0,pseudocode/004ec500.c
0x004ec530,FUN_004ec530,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,100,,0,0,2,0,0,pseudocode/004ec530.c
0x004ec5a0,FUN_004ec5a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,206,,0,1,5,0,0,pseudocode/004ec5a0.c
0x004ec6c0,FUN_004ec6c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,201,,0,1,5,0,0,pseudocode/004ec6c0.c
0x004ec7e0,FUN_004ec7e0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,206,,0,1,5,0,0,pseudocode/004ec7e0.c
0x004ec900,FUN_004ec900,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,34,,0,1,0,0,0,pseudocode/004ec900.c
0x004ec930,FUN_004ec930,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,26,,0,1,0,0,0,pseudocode/004ec930.c
0x004ec950,FUN_004ec950,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,26,,0,1,0,0,0,pseudocode/004ec950.c
0x004ec970,FUN_004ec970,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,26,,0,0,0,0,0,pseudocode/004ec970.c
0x004ec990,FUN_004ec990,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,34,,0,0,0,0,0,pseudocode/004ec990.c
0x004ec9c0,FUN_004ec9c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,33,,0,3,0,0,0,pseudocode/004ec9c0.c
0x004ec9f0,FUN_004ec9f0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,26,,0,3,0,0,0,pseudocode/004ec9f0.c
0x004eca10,FUN_004eca10,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,17,,0,0,0,0,0,pseudocode/004eca10.c
0x004eca30,FUN_004eca30,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,15,,0,0,0,0,0,pseudocode/004eca30.c
0x004eca40,FUN_004eca40,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,18,,0,0,0,0,0,pseudocode/004eca40.c
0x004eca60,FUN_004eca60,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,17,,0,0,0,0,0,pseudocode/004eca60.c
0x004eca80,FUN_004eca80,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,17,,0,0,0,0,0,pseudocode/004eca80.c
0x004ecaa0,FUN_004ecaa0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,21,,0,0,0,0,0,pseudocode/004ecaa0.c
0x004ecac0,FUN_004ecac0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,21,,0,0,0,0,0,pseudocode/004ecac0.c
0x004ecae0,FUN_004ecae0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,39,,0,0,0,0,0,pseudocode/004ecae0.c
0x004ecb10,FUN_004ecb10,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,54,,0,2,0,0,0,pseudocode/004ecb10.c
0x004ecb50,FUN_004ecb50,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,44,,0,0,0,0,0,pseudocode/004ecb50.c
0x004ecb80,FUN_004ecb80,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,84,,0,2,0,0,0,pseudocode/004ecb80.c
0x004ecbe0,FUN_004ecbe0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,57,,0,2,0,0,0,pseudocode/004ecbe0.c
0x004ecc20,FUN_004ecc20,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,66,,0,2,0,0,0,pseudocode/004ecc20.c
0x004ecc70,FUN_004ecc70,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,623,,0,2,1,1,0,pseudocode/004ecc70.c
0x004ecf30,FUN_004ecf30,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,931,,0,6,1,1,0,pseudocode/004ecf30.c
0x004ed320,FUN_004ed320,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,626,,0,3,1,0,0,pseudocode/004ed320.c
0x004ed5a0,FUN_004ed5a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,9,,0,2,0,0,0,pseudocode/004ed5a0.c
0x004ed5b0,FUN_004ed5b0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,113,,0,0,0,0,0,pseudocode/004ed5b0.c
0x004ed630,FUN_004ed630,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,14,,0,1,0,0,0,pseudocode/004ed630.c
0x004ed640,FUN_004ed640,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,252,,0,3,1,0,0,pseudocode/004ed640.c
0x004ed740,FUN_004ed740,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,17,,0,0,0,0,0,pseudocode/004ed740.c
0x004ed760,FUN_004ed760,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,34,,0,0,0,0,0,pseudocode/004ed760.c
0x004ed790,FUN_004ed790,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,80,,0,0,0,0,0,pseudocode/004ed790.c
0x004ed7e0,FUN_004ed7e0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,35,,0,0,0,0,0,pseudocode/004ed7e0.c
0x004ed810,FUN_004ed810,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,81,,0,0,0,0,0,pseudocode/004ed810.c
0x004ed870,FUN_004ed870,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,79,,0,2,0,0,0,pseudocode/004ed870.c
0x004ed8c0,FUN_004ed8c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,80,,0,2,0,0,0,pseudocode/004ed8c0.c
0x004ed910,FUN_004ed910,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,494,,0,1,0,0,0,pseudocode/004ed910.c
0x004edbd0,FUN_004edbd0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,251,,0,0,0,0,0,pseudocode/004edbd0.c
0x004edcd0,FUN_004edcd0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,209,,0,1,1,0,0,pseudocode/004edcd0.c
0x004eddb0,FUN_004eddb0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,209,,0,1,1,0,0,pseudocode/004eddb0.c
0x004ede90,FUN_004ede90,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,209,,0,1,1,0,0,pseudocode/004ede90.c
0x004edf70,FUN_004edf70,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,448,,0,0,0,0,0,pseudocode/004edf70.c
0x004ee130,FUN_004ee130,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,249,,0,2,0,0,0,pseudocode/004ee130.c
0x004ee230,FUN_004ee230,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,71,,0,0,1,0,0,pseudocode/004ee230.c
0x004ee280,FUN_004ee280,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,140,,0,0,0,0,0,pseudocode/004ee280.c
0x004ee310,FUN_004ee310,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,235,,0,2,1,0,0,pseudocode/004ee310.c
0x004ee400,FUN_004ee400,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,300,,0,1,1,0,0,pseudocode/004ee400.c
0x004ee530,FUN_004ee530,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,199,,0,2,1,0,0,pseudocode/004ee530.c
0x004ee600,FUN_004ee600,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,309,,0,1,1,0,0,pseudocode/004ee600.c
0x004ee740,FUN_004ee740,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,29,,0,3,0,0,0,pseudocode/004ee740.c
0x004ee760,FUN_004ee760,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,24,,0,4,0,0,0,pseudocode/004ee760.c
0x004ee780,FUN_004ee780,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,38,,0,1,0,0,0,pseudocode/004ee780.c
0x004ee7b0,FUN_004ee7b0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,131,,0,2,0,0,0,pseudocode/004ee7b0.c
0x004ee840,FUN_004ee840,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,13,,0,1,0,0,0,pseudocode/004ee840.c
0x004ee850,FUN_004ee850,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,17,,0,1,0,0,0,pseudocode/004ee850.c
0x004ee870,FUN_004ee870,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,845,,2,8,0,0,0,pseudocode/004ee870.c
0x004eec20,FUN_004eec20,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,845,,2,6,0,0,0,pseudocode/004eec20.c
0x004eefd0,FUN_004eefd0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,542,,2,9,0,0,0,pseudocode/004eefd0.c
0x004ef250,FUN_004ef250,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,542,,2,9,0,0,0,pseudocode/004ef250.c
0x004ef4d0,FUN_004ef4d0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,66,,0,6,0,0,0,pseudocode/004ef4d0.c
0x004ef520,FUN_004ef520,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,350,,0,12,1,0,0,pseudocode/004ef520.c
0x004ef680,FUN_004ef680,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,350,,0,12,1,0,0,pseudocode/004ef680.c
0x004ef7e0,FUN_004ef7e0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,350,,0,12,1,0,0,pseudocode/004ef7e0.c
0x004ef940,FUN_004ef940,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,350,,0,12,1,0,0,pseudocode/004ef940.c
0x004efaa0,FUN_004efaa0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,350,,0,12,1,0,0,pseudocode/004efaa0.c
0x004efc00,FUN_004efc00,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,350,,0,12,1,0,0,pseudocode/004efc00.c
0x004efd60,FUN_004efd60,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,350,,0,12,1,0,0,pseudocode/004efd60.c
0x004efec0,FUN_004efec0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,350,,0,11,1,0,0,pseudocode/004efec0.c
0x004f0020,FUN_004f0020,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,1236,,1,31,1,1,0,pseudocode/004f0020.c
0x004f0540,FUN_004f0540,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,1207,,0,30,1,1,0,pseudocode/004f0540.c
0x004f0a40,FUN_004f0a40,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,1207,,1,30,1,1,0,pseudocode/004f0a40.c
0x004f0f40,FUN_004f0f40,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,1263,,0,31,1,1,0,pseudocode/004f0f40.c
0x004f1480,FUN_004f1480,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,1261,,1,31,1,1,0,pseudocode/004f1480.c
0x004f19c0,FUN_004f19c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,410,,0,17,1,1,0,pseudocode/004f19c0.c
0x004f1b60,FUN_004f1b60,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,164,,0,10,0,0,0,pseudocode/004f1b60.c
0x004f1c10,FUN_004f1c10,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,603,,1,7,1,0,0,pseudocode/004f1c10.c
0x004f1e70,FUN_004f1e70,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,393,,1,5,0,0,0,pseudocode/004f1e70.c
0x004f2000,FUN_004f2000,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,1575,,1,7,5,0,0,pseudocode/004f2000.c
0x004f2630,FUN_004f2630,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,2632,,1,12,6,0,0,pseudocode/004f2630.c
0x004f3080,FUN_004f3080,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,21,,0,0,0,0,0,pseudocode/004f3080.c
0x004f30a0,FUN_004f30a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,20,,0,2,0,0,0,pseudocode/004f30a0.c
0x004f30c0,FUN_004f30c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,33,,0,4,0,0,0,pseudocode/004f30c0.c
0x004f30f0,FUN_004f30f0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,162,,1,4,1,1,0,pseudocode/004f30f0.c
0x004f31a0,FUN_004f31a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,49,,0,1,0,0,0,pseudocode/004f31a0.c
0x004f31e0,FUN_004f31e0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,208,,0,18,1,0,0,pseudocode/004f31e0.c
0x004f32b0,FUN_004f32b0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,73,,0,6,0,0,0,pseudocode/004f32b0.c
0x004f3300,FUN_004f3300,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,14,,0,0,0,0,0,pseudocode/004f3300.c
0x004f3310,FUN_004f3310,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,11,,0,0,0,0,0,pseudocode/004f3310.c
